wallet,deposit_count,deposit_usd,borrow_count,borrow_usd,repay_count,repay_usd,redeem_count,redeem_usd,liquidation_count,score
0x02aa6d3779d28383d69cd4221cd7dc2685011337,6,1.133849295931027e+21,10,7.000652668812925e+20,5,7.080470717709962e+20,7,1.4892061960197938e+21,0,950
0x02e2e0296a3caee924b900b69f7b3ebd16729ecc,21,2.703479497043783e+19,6,3930.313507822816,8,3966.65886439735,8,1.8416551045033384e+19,0,950
0x00c4a3ac304984f216b8a8a0c182fae7984c83dc,9,1.1555903197134507e+20,5,6.5335237259509146e+19,6,6.52322797754064e+19,9,1.152635664575522e+20,0,950
0x05810cd51a819eb4cdfa4bdba27a90feec167926,22,2.61448165984173e+21,9,2321.3255655274656,6,1681.1683788481066,7,2.7391314296894343e+21,0,949
0x03f2c10fa31be77d666ee1e326e3a1178c425974,31,1.4238718464163772e+21,12,927.5601035679146,6,927.1103745481205,16,1.623678799306498e+21,0,949
0x029b56845268708b6b05a90f761ebfe15151c738,18,2.4572209454554428e+20,9,689.59818628633,8,517.2833372268162,6,9.80336547324504e+19,1,949
0x04d1cdf9fd1122f863126c50fc96cdfcb6400172,15,1.0074816027385412e+18,8,36.116257375963485,6,31.241338424803672,5,261281205152.93396,0,949
0x012ced3e78c1a70e156537e580f6fed3954b2e84,19,1.3961019115356838e+19,8,582.6848066662452,6,9.422656951136924,3,8.691921205347906e+18,0,949
0x04eb9b28d200a20337a5383b02f8b19cd419f577,26,4.133143766989983e+19,10,4620.139603375194,8,1223.6808063938342,13,2.6321738549354906e+18,1,946
0x0053b5daa6d4c2e3d16f2b9c10dc04e92b14a818,14,104063.80673864309,15,40787.764600253984,10,31357.72536050741,18,5.674326714096969e+21,0,944
0x020265bc7ecc8b018c496f8bc4c6aa3ed1784e5a,10,9.935543779196406e+21,6,32062.155664220776,7,25032.487841248243,6,1.078588688198679e+22,0,942
0x028edad1e233e1d094925ee54d71368bce668f36,22,12877.463408962085,25,1.7613368161931444e+21,12,5.11192316615769e+20,6,2404.952473566156,0,937
0x047fe25b45dd7f73258d858971cfe41e004e6132,36,7370.46079195102,20,4749.235698886393,13,2685.6835432041653,8,1819.0657150805814,0,930
0x01cb1826cd50f7f15626a1283ae812ad0a273388,94,3.7585484730117213e+20,8,95536.24918488579,61,5554.616994612718,25,2.0544583346668016e+19,0,930
0x0252e3524f4d28702b6b3ab7aa7c8eacaa9caf4d,3,180712.27312743576,5,214404.1831117302,5,105042.44269893569,3,177194.7262887581,0,930
0x043fdabff38a1e9897f2f5a860b8b88f9a0a9f24,77,5173.978109625899,13,4047.8708094564117,69,2629.314779278719,0,0.0,0,928
0x0470a2b7b6b48d5d8a8f42f8fbf10218ea416755,21,4.2388478047211576e+21,15,3.0324853931210745e+21,8,1242.3351774720304,7,5070.712020081202,0,926
0x029d81af39e6969033906aa51ba0a2e5f055fd43,9,3.8614025805440365e+20,7,530.3697909160456,5,530.6401166584188,6,3.879165603687734e+20,0,925
0x04eca8193ca0a4ea0b368ad36d79eba7654262b3,7,1.6042763738598485e+22,4,9.990776796805866e+21,4,1.0080138158472763e+22,7,2.628583867012437e+22,0,925
0x00dcb0f4d625ca40a0f0cd2f45bbdbd343198793,6,4.995158816270907e+20,4,3.007717154204459e+22,4,3.196658488853559e+22,6,5.323533548914103e+20,0,925
0x034f5434e14148a554c38f72118239d3b4078888,5,2.999324430000003e+20,4,1.0094948795693599e+18,5,5.0474743978467994e+17,7,3.005476933563761e+20,0,925
0x0259575795db48a8dbc036ca387762c95ceee9b5,9,4.9322811802814e+22,5,4.116692685209305e+22,4,4.1459876821048746e+22,7,4.963377617742746e+22,0,925
0x0287445f647c448c92129fbb2ef816f43b0c0bf6,3,9.927793306742413e+20,4,3.0045960802621954e+20,4,3.004650573502912e+20,7,1.0904661705748051e+21,0,925
0x02bee0a17903cc1f2f48b4514ec23aae547fe4a3,42,1.2051387769978253e+21,5,2321.1788073808416,12,2330.080868384783,12,2.0048555480524398e+21,0,925
0x008af94ec70860b667caec3a2e2de07597db90c6,21,4.803361337210788e+21,4,5.430707580538867e+20,4,5.437032894153093e+20,10,4.812637374832817e+21,0,925
0x058aebff10cdc3057570cfc360ab9754da0d1241,10,1.6728038784235775e+21,4,8.006502382662972e+20,4,8.060547933654465e+20,4,8.054319561396309e+20,0,925
0x0081b2ec2af3f22528d6581e6554aaba5141e985,3,2.6731336212744935e+23,4,3.149010427261565e+23,6,4.123387151632863e+23,4,4.1316226172648916e+23,0,925
0x02b42cadcb1d54d586d7b19c4b40ccb858d61640,25,4.467453926809124e+21,4,1.7002662521143128e+21,5,1.700268727957037e+21,20,4.47112357229521e+21,0,925
0x01771a278c3fab69735aaeb38872469489e7716d,5,4.253909592505858e+20,5,4.8243984681068855e+20,4,4.841413683531842e+20,4,4.2305667321022376e+20,0,925
0x007078c8001b515b14000cc78306072a5dfd55b3,9,1.7851218302950438e+20,4,1.0179422612400621e+20,5,1.0126290261386717e+20,12,3.04136731118256e+20,0,925
0x0409b96fbf7988e5d186a350c018acc48cbf59b2,27,7.766032343019652e+20,20,5.003037381280352e+19,4,5.006902272933169e+19,10,9.137745667936373e+20,0,925
0x01a2e7fe230a34bf74e7c850d1244c70ff928024,19,4.991462156444185e+20,15,4.643956339929043e+20,4,2.983203601748419e+20,12,5.142263067340974e+20,0,925
0x01f890b15fc99eccfb75b97c6fa0da97deef966e,25,1.6918231496254013e+22,17,5.532764633705977e+21,6,5.53395182477734e+21,11,1.6831931811353258e+22,1,925
0x008f1edc31890f9c66d4b9cf24c78dd651502274,24,1.766963411504078e+20,8,5.534442628111314e+19,4,5.582528099558256e+19,9,1.7919915728644342e+20,0,925
0x0143bd780dab8a7302141c3fdb8ebade1fb56f92,12,2.1557219891531668e+20,5,2.5094982561507102e+20,4,2.5312862191471988e+20,7,1.0800330890251613e+20,0,925
0x038c266d54f2a143b8604343bcaf28caba4e8939,6,1.0498977872154768e+21,6,4.495340827961444e+20,4,4.508624730837077e+20,13,1.3477445378928238e+21,0,925
0x0258aa61198204d52dbed666326bed75b3a09126,15,1.1288759962292952e+18,7,1.0031532112820648e+20,4,1.0114434134623838e+20,1,7.091723288383715,0,925
0x0356ece0b66df94ba8448075d0aa26453dd406cc,25,5.535026861273882e+20,16,2.9913260742893516e+20,4,3.0023692988620446e+20,3,8.151053857859033e+19,0,925
0x05c6df5d4cc1158629ffef15d67e34eee73a77b2,12,2.0625478052615378e+24,5,5.0382537030000064e+23,4,5.0184618016420775e+23,11,4.1345272834301574e+24,0,925
0x000a3d1bef684a7c029267a26068de56b1c1b4dc,18,1.921315830890275e+22,8,13419.050139675854,5,13381.494379508396,12,3.2743904255646303e+22,0,924
0x031d132adc8141130bd55be6583edded884497f4,27,3.0794265950675255e+19,6,834.7680404729188,5,405.9746498491204,6,3.0991303695849234e+19,0,924
0x02a8f422e4623cf409b2a1a64a603b16357ea9da,34,1.2443327055718949e+20,8,94.78191691919844,5,37.941863891210595,5,9.872505523260078e+18,0,924
0x0228c4032162fc5485f00f2638822c15f32ca561,22,1.5602368625623404e+21,5,6742.752697715093,6,5308.9147642249145,5,9.541454716561647e+20,0,923
0x046b9d060f49400b6a6f1210ef191b019cce9030,9,2.4037267105506184e+20,7,6818.183712507054,5,4894.5985853248785,6,1.514691372852386e+20,0,923
0x050d9f92aaad5c4fb676e3e4f233e18e6f167698,51,1.3183292382217834e+20,16,1663.1527395066935,5,303.5904678323976,7,1.054020144706156e+20,0,923
0x02afca5527ecb2ffe3ed6ee9ae776c7d5da88923,77,3.363639761655808e+20,24,3814.690987964896,5,316.3307134078401,35,3.383704153021292e+20,0,921
0x04a38539567837666eb4ee6e027005d14410386d,31,6.227143513954632e+21,12,21038.230477184443,5,5520.049389747257,8,2.223018254967297e+20,0,909
0x00e4f6071dcfc268ed4487e2a004d01e3666107e,63,661434.3256220459,32,523065.9727162742,6,33558.992893075054,9,62391.59956115966,0,908
0x04b98ee207121943d1e76080a5b4b93345663335,4,8548.281497936723,11,1.4078200773923308e+22,17,1.4127978040911079e+22,9,2.0276254475130385e+21,0,908
0x029de7a8c9511978c4795beccf60553d36318cfd,7,5.623630435728971e+20,4,37331.799773558916,4,38752.03817324862,5,8.81992561318887e+20,0,901
0x04803b46c2a8951a2ce0793d58db51b29656dfbe,30,26129.328497598184,16,2.1092804436210195e+21,10,2.104572995137793e+21,7,1.05004235405948e+21,0,901
0x02d86f9846faff28378cbfb438e2f9a87b5e7682,16,76686.21196102955,9,70723.69421143371,15,70601.13885787464,18,76637.99477183964,0,901
0x05f0397c6dd5eb63b5ad51f9e7e87d0823e7632a,7,1.76101174395696e+21,5,9.590947276389222e+20,3,9.556071254300775e+20,4,1.7539456852859048e+21,0,900
0x000e9bd1d42999446d60ff60f1fb3afb13604202,8,4.129387900530039e+19,6,34.630956155900854,4,35.37800801727156,4,4.090920922588311e+19,0,900
0x05f54eaf83bb7cb628a6424beb527eed605ac610,15,1.8858888465834368e+18,3,9.997022581204036e+20,5,1.009028899199564e+21,5,3818.092501307603,0,900
0x017d08868e2ddbf4d2b28171457c1ce6976fe212,20,6.319295884722956e+21,7,7.490446069887406e+20,22,7.492622649625918e+20,11,4.6699878289965617e+21,2,900
0x053ab16a247321e312f3a8a2a0a8abda48707241,4,9.88906350041777e+23,3,499680.5083478503,4,399469.9282788264,10,2.662932022174152e+23,0,900
0x033185ecc07fe116859d5fc721802d724b85c4e7,5,3.341938278101398e+20,3,2.116143741131806e+20,5,2.103307070058881e+20,6,3.316219836698397e+20,0,900
0x031c7807637ecec27d158bd4156c954e682a2f54,26,1482109.7099754694,3,412708.91202773195,59,416164.5468924056,5,1608026.2858533703,0,900
0x045038d82b5c27b5c992994cd4129aa80fd1a20c,7,264019.2347085101,7,180126.53142143536,3,175970.5366284563,5,259287.5353293462,0,900
0x0194d076503771b976a062c4cde310b13d3e9960,31,8.780337902689745e+22,3,190738.22022822505,3,176083.54667776712,5,1.2212030131165943e+22,0,900
0x00c844967b2ab4c5ac26f44dcbffa7c06897e18e,9,1.0286379352956887e+21,6,1.0286379352956887e+21,3,1.0014154932390218e+21,3,1.0014154932390218e+21,0,900
0x058476edacb23e9507cff379e7dd8cf4dee4d2db,7,449031.4045223319,4,161079.6074071714,3,161142.34115406024,10,1.9924971747337102e+23,0,900
0x019271b315e55cd40d409ef21ede9c3b61646736,9,1.2005243746939429e+20,6,7.289212204448704e+19,3,7.237215115643405e+19,7,1.1949408882823502e+20,0,900
0x02b9dee806bc6e1093e348336d35b0866908712b,7,235854.09055006586,5,3.498285344834413e+22,3,3.5278637632617437e+22,2,167036.23571113253,0,900
0x01af1eb57b3489cea12ea3d8ebbae1c3eeb0658e,1,2.1377470886634815e+22,3,6.159362574401758e+22,6,1.0133370338416195e+23,8,3.5192781330245206e+19,0,900
0x00677d8b6fda25b199539633a8cd07074c855cb7,15,1.0075010671780371e+21,10,5.346575097714998e+20,3,5.3460616166876067e+20,6,1.0082256338798101e+21,0,900
0x0467661949ee9b85e78c5798731b2204e0ba2974,11,2.368635984551734e+22,5,1.8674318297270686e+22,3,1.8696850751723565e+22,6,2.37169887346749e+22,0,900
0x005b8864b832d250e97996febb2b6a10b4562fd1,3,1.0993385346657199e+21,3,8.246040793050829e+20,3,8.191946977161706e+20,4,1.0984337161057181e+21,0,900
0x0474f11e0367edde612e0119f62aad7695dd86d5,8,1.4117908049416123e+21,5,8.124871478463032e+20,3,8.099904232048005e+20,5,1.353991060594317e+21,0,900
0x022860885b57964e4daa35e0838a9427a861ef65,5,4.016086233600008e+21,3,3.0120646752000064e+21,4,3.041958008259089e+21,6,4.0537756973841284e+21,0,900
0x0199a54ad38f4d55b3819517d3fea232ae33f673,14,542980.4436334714,8,3.435432005502071e+23,7,8.73679891221411e+22,10,7.512283160782994e+22,2,900
0x04f004eb2431e8f79fe0c671c807ecb2f5cc71ff,14,1.5078972741147933e+21,3,1.0016475325372139e+20,3,1.0082538744062206e+20,9,2.270970787276402e+20,0,900
0x028db8e94e0836bdaeba5b743e0d400a3f9e90df,13,281939.5205662386,8,5.048523457276221e+22,3,5.127877400826913e+22,0,0.0,0,900
0x05da09fd7515bd600b89b89c0039d09bd91bf0c2,23,3.3033330252458637e+22,5,20662.363261915765,4,20710.261752499428,12,3.0976441520656593e+22,0,900
0x027fcbfa8ac860652c516b16a2f02080917489d2,9,4.267584072054221e+22,6,3.396374524290353e+22,3,3.4332623754305867e+22,3,4.311911486171522e+22,0,900
0x00f656a2953a15ddf8d9d9726b67dd4e61f238b9,5,1.037903511856182e+20,3,4.610157261146601e+19,3,4.575170268714956e+19,6,8.58973875658548e+19,0,900
0x055c23e9781d408895ce4d6f3f3fb6e5ad55f730,16,7.26880094853793e+20,8,1.0430177479349495e+20,3,1.0481876526945912e+20,9,7.292971959617259e+20,0,900
0x04a72dd82489175d80e1c165e1aba1771955a0f0,7,2.2392759958324914e+22,3,1.701558706569404e+22,3,1.6923706576849923e+22,8,2.2274455483391723e+22,0,900
0x022ca32d31da3ef85922aafd9ad29c5b2418172c,20,1.6355993684643053e+22,13,6.311270579643051e+21,3,6.322878317410989e+21,26,1.6322835379213482e+22,0,900
0x01663114bff8c87677c61a4a20e62339cb15e58d,23,3.329628051109375e+20,6,1.1786376804048216e+20,3,1.1809514487388637e+20,8,3.227080445396244e+20,0,900
0x03dde38028cc5a59b8d85930ff8f5fabbd6e2dbe,4,2.7585564448416707e+18,4,2.7585564448416707e+18,3,2.7345481842767457e+18,2,2.7324898958953206e+18,0,900
0x03c383f45deeb131f370304336603fda77eb9620,6,1.0072556982298882e+21,4,1.0072556982298882e+21,3,1.0057397774441497e+21,6,1.0008610232096255e+21,0,900
0x05cbed339b897c1d53ddbf9881087308f02e41c8,9,5.423882451264709e+21,5,9.119148156940077e+19,3,9.158075806417995e+19,2,4.5092165899755837e+21,0,900
0x033a10f0fa3a846f441f7d7469a2352f910443ad,17,64.73758844874573,12,31.551893712260405,13,30.890778506571703,20,66.1752365080455,0,900
0x033a0f17fb49d292785f02b959227cf5cf50f21a,13,2.0625645955131554e+21,5,1.20104603597182e+21,3,1.2075846535670703e+21,6,1.2077453975456013e+21,0,900
0x05cf60b657103efcd42f75a5e10a29a92e181f4b,7,4.0636875069352024e+20,5,2.4781384037278502e+20,3,2.4655736476896153e+20,4,4.032742085860155e+20,0,900
0x03247269bad6aa35ef79ff7f674d714c64d26611,14,1.9775013665524134e+19,6,1.0030147341593857e+20,3,1.0590280490082845e+20,6,1.0835263909117421e+20,0,900
0x04e51339af9f53915c2ad3a955b13c9ba5a67433,13,2.83055023288723e+23,5,2.1364843807141108e+23,3,2.1216215008500864e+23,5,2.8097468453633183e+23,0,900
0x028216b8e4ddc7b4272eea40afbaecca24f30b46,7,4.45603151777774e+20,3,1.4629395433356947e+20,3,1.4685329820586682e+20,12,4.463131364585994e+20,0,900
0x02c3df430a4125a05feeb5fee31c0ee911f952e1,7,1.357710784803695e+20,4,389.5564147072703,4,314.0482655156708,4,1.3645411430747303e+20,0,899
0x040c1749900642febd1cec7955633923ac1d8666,22,1.2340005137849883e+21,8,2398.5795061017056,4,1813.5922049114895,19,7.753525155320036e+20,0,899
0x00eddd42021ba97a37097ad4286b893b206e12bc,18,3.8951814810798804e+20,6,477.60069663068225,14,332.4137692931968,17,2.5473168079143725e+20,1,899
0x03fe5965c7d96414e4b3d09642994c29552711b2,3,1.2577745905858327e+21,5,1241.3949411832086,4,1165.1830119145138,3,5.941822953796127e+20,0,899
0x054f3f0b924c04cffbb7da01758916c2ec2b8ab9,28,1.8213968191578102e+22,10,12276.424513448592,4,12037.493926909901,15,2.263631653455401e+22,0,899
0x013a451f558aa0e0ac50b6199ba0e2f6b710369e,18,8.550878526494823e+20,7,10090.011036323891,4,9605.73154533461,19,8.504234637846312e+20,0,899
0x05f590fb73b66c9a681101e8bbd868975fb2b3c5,13,1.401926843174205e+20,6,959.466769118035,4,785.762268000982,6,1.2148337097483816e+20,0,899
0x0533abab4129b3a44ac45c8267d964cbfd5177f1,14,3.6734598981675634e+20,6,608.367684286586,4,304.91504486704326,16,5.45884162870789e+20,0,899
0x04e6e7c324cfb56173d2028e18bf3207b169a71a,13,3.6261124875406553e+19,7,344.5193440828872,4,343.1983612162821,4,3.603940883915091e+19,0,899
0x02f7467aecaae0863706f954c7adfe47b5e5f538,5,2.985445375501499e+19,4,302.6919235914372,4,270.9743117989282,2,3.0122380580571267e+19,0,899
0x01eacf1d1ccf7f656fda1b95beafdb3c7fc396a7,18,12232.283082670285,17,3.4934059090365684e+20,14,8918.410823389066,14,10530.096850629358,0,896
0x0000000002032370b971dabd36d72f3e5a7bf1ee,250,4.149390209872649e+22,15,130355.75475607085,4,70150.26379074076,130,3.954548042598671e+22,0,895
0x053f4977dcda4506032c5ec230c31242fd123ee1,45,40489.30914559322,27,23727.060902092013,10,14465.617885953947,6,16135.588605237092,0,881
0x03e9a17304a1c1fe229965616b7dddcd96579a29,6,68639.78483577073,10,31923.51466066009,9,19436.785646491982,2,4093.31375041658,0,881
0x04f1fc616db817879898aa1635d574593f227b4e,74,34057.1203896735,54,9823.079902970418,10,4866.077595512919,7,5559.791221410724,0,879
0x034c69160676cd0f0ee35719a93343ea066e31a4,6,2.4814970131902584e+22,3,78419.31887829087,4,78391.79926439094,11,2.3630226129972678e+22,0,878
0x04fc43e8f4da7fbae135cb0ae73b8913d8e044d8,57,2384.0681986128625,12,705.3817387576345,11,707.4913799265253,17,639.492202049864,0,877
0x054f16fa8ecc15dc47d22422d3d864eba43e87cf,36,2632.314879713685,23,1126.7888422203446,11,976.0668613234315,6,604.4143374297796,0,877
0x058b0479324ccba9a002ab761bf74ed6ff361525,5,625922.4909036842,2,499446.03687452927,3,500836.7256590337,7,627587.3292160947,0,875
0x05941c397545b80cc196fe139b989ab1be63197c,3,6.395614566536729e+21,2,9.411905085750842e+21,5,9.400255926688655e+21,3,6.383931930576454e+21,0,875
0x0299cb22804ccda6eb64b5c891de04d9f526cccb,2,2.464359308317984e+19,3,6.973545885485961e+18,2,6.973548648309629e+18,1,2.4643653016734188e+19,0,875
0x006acbf79f7c4580fa01ffa48085d832592f1b63,6,2.279443203677399e+22,3,31991.13214438826,3,32219.987697288343,6,4.558345252212525e+22,0,875
0x00c5514615e9aeb9cf51f2e635b33743ae062dfe,9,223516.90817715498,4,178582.71746398378,2,193207.55183438063,2,241597.477187582,0,875
0x02aef62867532fbddf4521b3889a5af09b5333d8,3,3.992821352741984e+21,2,1.211391841950868e+21,4,1.193254663161673e+21,5,3.924986363706612e+21,0,875
0x02a298c6b33b6505e15faacf4f52ffcf1c43d4b7,9,1.906725570657246e+21,3,9.067920288529681e+20,2,9.10518272076935e+20,4,1.9166757617881325e+21,0,875
0x02b13fd8e0557ca41834df8fc2922eeadf4af6a7,6,3169633.9465140784,2,700958.5147478913,2,702818.6986180822,8,4388290.530053403,0,875
0x0428305a45309c9f296a6cce4bc9550af727a324,5,2.396751721446362e+21,2,1.8983819366743996e+21,2,1.8918336387161174e+21,3,2.389352938564903e+21,0,875
0x04e1a99f76658931ef68f1b6a948378834282954,6,4.254332363210808e+20,4,1051.5622250860358,3,1053.4007584006133,15,1.257939176835386e+21,0,875
0x014930c2d8878759763f3ac2a492ff94073fd80f,12,6.42369369817414e+21,3,4780.772384981543,3,4799.208443625581,10,1.0614422322757493e+22,0,875
0x04e55a3ae9d3083544409b1bb9809f983f67fbdf,3,2.010328836402852e+21,2,1.0051365036000008e+21,4,9.957094921193927e+20,9,1.9844241918186137e+21,0,875
0x03f4ac46922f745a7088e92df0a9b37f299e5614,9,1.5037776950510615e+23,7,99699.20139886581,2,105269.80995780647,5,2.6431327424770427e+23,0,875
0x0256ba1f18ca0f91a93bdb2f218d91dd20ee428a,16,5.553998544338396e+21,10,1.2429734916994035e+21,2,1.2438112689321626e+21,8,5.596124464280768e+21,0,875
0x03e494ce05a440729ab5fef38d46a84406e54501,3,2.5222322020649003e+20,2,1.883567027060462e+20,2,1.883567392081583e+20,2,2.5222329109370064e+20,0,875
0x0104b9e629be9b419a5f0b4974de5e8f2bb06399,6,2.585184477726155e+20,4,3.4542599982221627e+19,2,3.4421172847419523e+19,3,2.5783786167518593e+20,0,875
0x00495585ecf70ad7dd71797c2a22951ed92b9a24,17,2.212043456629609e+20,2,3.00853140567405e+19,3,3.0067390410684985e+19,8,1.2027496320074678e+20,0,875
0x00526e91ec022d8596bda04092071c1da6b5322e,2,1.062347006441811e+18,2,4.9928942346445365e+19,2,4.7053112777476006e+19,1,1.0492997874559772e+18,0,875
0x02ca089c541a1e8d8cec24e066d7ffe2085cc528,7,1.5947248064478446e+19,3,257.41126948759586,5,257.92122152699403,1,1.5875851297604745e+19,0,875
0x01cf7991cf4d37a762bffa9d74bd9b46d124d371,26,259723.06012205587,4,409800.00523881963,2,361167.73402359406,1,206918.02499763374,0,875
0x00246f7813397868b1beec56e1677efa47816dae,30,7438978.731874707,9,5816299.443463209,2,5472177.71761479,3,7001681.424629034,0,875
0x05d2d40448ec264b542a3b2c308789796bce9e1e,8,9.101669019762069e+21,4,6110.6045753519975,3,6130.4897750835025,5,9.103015653725833e+21,0,875
0x05bc47b7ca092a9219a5a9bcaa9728de55e4ae3a,11,1.1312932003749151e+22,10,3.508550816443141e+22,2,3.5107828342729327e+22,6,5.374760381847498e+22,0,875
0x055622a2fda7d6f3b813adcc70a32203e2eabc58,13,8.561282287702881e+21,3,18528.76204172481,3,18548.36002827428,3,8.497528286478209e+21,0,875
0x057d1a2b6ee1c3f1e478adb3059fd1541900e26f,4,4.989051752801518e+20,3,4.989051752801518e+20,2,4.9460240981265056e+20,2,4.9460240981265056e+20,0,875
0x045fd671c4d7da33629475def9ababecc339c020,9,2.600573505643008e+18,3,502.9602152258128,4,506.71869083860776,7,2.482323746571502e+18,0,875
0x05d19dcc556638641022b35d3f5c7e25c9b1b7c2,2,6.92713028161067e+20,2,1.3496208752897745e+21,2,1.342247752740303e+21,3,6.899042814204793e+20,0,875
0x0057dbd2cb881113aa7b55e4ce62af8234519e01,4,1.7773215834262497e+21,4,3.123289853770519e+20,2,3.13311378649781e+20,4,1.7737354087470245e+21,0,875
0x047a1f7235a03aa9016061b16b54da901044fe0e,17,2.0556208536443383e+22,3,1504.0435377077324,6,1505.2433414266366,14,9.393187492784992e+21,0,875
0x0539b872df4e0bb8a7ff8566d61aa08530009e0b,5,2.0059988933315954e+21,2,1.4026677778454914e+21,2,1.3975502578875682e+21,4,3.393434975447609e+21,0,875
0x048a81418e95b13b47b63f4a784a1ff5542e72cc,4,5.3709285913681445e+19,2,4.236577622290442e+19,2,4.435395716806565e+19,4,5.61672566650685e+19,0,875
0x0314d69c14328bed45a45f96a75400f733164e13,134,8.47897647987016e+21,4,837.3578613698678,3,888.0856047369223,21,8.639483085850279e+21,0,875
0x019218cb876c7e22a903ca74c0b62ec90344920d,13,3.3632636823889657e+21,11,2.595907703612606e+21,2,1.1102068371262501e+21,2,1.1102068371262501e+21,0,875
0x05a9015530f7e4261797b1506af6fb4d8981f918,7,9.92354780041662e+20,2,7.812829743750414e+20,2,7.84771628001348e+20,2,9.960293431566754e+20,0,875
0x037a43f01b3c2a2acd60510c1b893e94cb64333d,2,2.785073742727795e+21,3,4247.951514155118,4,4260.220583790761,3,2.816519588824854e+21,0,875
0x0036bc671c03460dec7d0ab24f45df0cf33d042b,4,1.3918294137351423e+21,2,4.2856234020797e+20,2,4.471366949846018e+20,4,1.452637120259505e+21,0,875
0x01f73f5a9da9f2989d9c3933a4b99d080324a91e,4,1.0013631174825482e+18,2,3.3172198885276578e+19,3,1.368965490476825e+19,1,1.0030247415869249e+18,0,875
0x060cf7710b40686fd903894b9f65d10589d73f28,3,2.400853411631328e+22,2,1.2547137071829922e+22,2,1.2469810356672222e+22,3,2.392340139577621e+22,0,875
0x01e21477fc4a6395ca9b6873c014a1c7181158e1,5,4.9913035753589506e+20,2,5.03205294118287e+20,4,5.0142146272592475e+20,5,5.014335551398858e+20,0,875
0x0582a627a632dbf689786b1e537d22062706baa1,5,4.50195388283479e+20,2,1.2021788242800022e+20,3,1.2055167630096217e+20,8,5.7104730162370216e+20,0,875
0x0499f8afe7234321fd3da64116141431fc08ff35,4,6.52446345441701e+21,2,1.1415207448335847e+22,3,1.14417470821462e+22,5,6.548008526714067e+21,0,875
0x026e0a569b23b6afac6520a977fcb83192f370f1,5,9.960324115273371e+20,2,1.5021159630657576e+21,3,1.5118639442524798e+21,5,1.0039987664089236e+21,0,875
0x018650dae189c5083dcbec8ae1edcf8b83e08380,8,4.206466366612759e+21,2,7.031113809998844e+20,2,7.009736736579286e+20,7,4.20788306578059e+21,0,875
0x022a109627e1f304eb65977c61b99b0b894868e5,7,1.5512433868630462e+20,3,468.53655326627984,5,467.8448106029177,0,0.0,0,874
0x03205689ad8d8e3838e244f925cf888275ac01c6,29,1.81437109063974e+21,9,1401.8381424509291,3,900.192114835816,13,1.8909333670381788e+21,0,874
0x033ea4c2e32eab510cb29d8c492dd4c1171cea50,8,2.2147055246787008e+21,4,1089.770337028044,3,1083.2760017985033,6,2.192456569786545e+21,0,874
0x036dbbd11bf2958377e459cb75fec9bb9944785a,22,3.976290875000011e+20,3,435.9396747160274,3,380.64091565631475,19,4.876285960703166e+20,0,874
0x017184a0829a54746706654e86eb7a6c5cafbf90,5,1.5765876484343244e+20,3,209.31631777575075,3,105.20384079708765,3,105.20384079708765,0,874
0x01361dec98b8d86a584afd90a7c7c3ca0d908539,10,5.034917041251378e+21,7,4045.694476816004,3,4017.511628684043,6,5.143869775848498e+21,0,874
0x01d17d9fdf660f9c79d9feefa2b9a4b71a32a9b6,6,2.0363470433469507e+20,5,670.5737407540278,3,224.4163064964025,5,2.043416734176101e+20,0,874
0x01d43fcfb3a9e93be5344d1011162d548db936c3,32,78489.15189625304,13,53252.15651370002,8,49447.270876211725,11,81216.29708175466,0,874
0x05c001fc9f8bb3f2de12f4901532aec7cad3d446,3,2.0729777874501304e+20,3,165.1191796778446,3,165.10351455231853,4,1.9191480200650313e+20,0,874
0x00402e826833fbeb6f67072f3df3c8554a0b10e6,19,8.222879805015458e+20,3,17043.96976290176,4,16966.99704855937,13,8.234030455546218e+20,0,874
0x03289bb5b77a418cfbadec78a7c206b1eb6444c5,7,3.5159174081385424e+20,3,302.8284957552614,3,294.9675406653391,4,1.735437097613426e+20,0,874
0x02a16e93539e8043766befc1d941835ef18a77d9,5,1.3990432610358557e+21,4,11711.792727227337,3,11217.19846810795,4,3.166088023868288e+21,0,874
0x004403abb2246c48ac770e30e7b36e3b16e152a1,3,2.1718297359779986e+21,5,2225.9267646151284,3,2225.9033657989125,1,1.7992207965491899e+21,0,874
0x05928b30cdadf923980ad00655f89349d08751fd,14,6.787598992425282e+21,5,4609.939847592602,3,4601.340628646079,33,1.5439270604608289e+22,0,874
0x038e8cdb75c6677cfed6854e8b315066f9a909f0,8,7.031985482789636e+20,4,966.0276747042032,3,965.2358249764291,3,5.3340792699846014e+20,0,874
0x0293fafe77e87627af48a55ec2129f769a9cb270,18,1.9146567981652158e+20,5,2698.0560657681926,3,2695.70460266084,29,1.652073633133516e+21,0,874
0x05327ca0590e721d5af0549ec40415d05155a2a4,16,5.372070331802768e+21,3,9490.97348590346,3,7014.652938097046,3,1.4928846615032745e+21,0,872
0x008a34511b9808c41237d7568e409141ab10796b,28,2.1351120815564797e+21,3,3070.722755873412,6,1025.0607531465662,1,7.036763406892525e+19,0,872
0x03c48ba8fcd46b9b4419cd57063978769efb8de8,16,3.472439427558017e+18,10,15571.508353240972,3,11773.818471772149,5,3.6254632331555246e+18,0,871
